split_family,layer,world,condition,task,repeat_id,negative_class,positive_class,outer_fold_n,original_selected_k_by_fold,adjusted_selected_k_by_fold,original_selected_k_mean,adjusted_selected_k_mean,delta_selected_k_mean_adjusted_minus_original,direction_sensitive_jaccard_mean,direction_insensitive_jaccard_mean,direction_sensitive_overlap_coefficient_mean,direction_insensitive_overlap_coefficient_mean,common_unordered_pair_n,reversed_common_pair_n,reversal_rate_among_common_unordered_pairs,original_train_relation_vote_n,original_train_tie_vote_n,original_train_tie_rate,original_test_relation_vote_n,original_test_tie_vote_n,original_test_tie_rate,adjusted_train_relation_vote_n,adjusted_train_tie_vote_n,adjusted_train_tie_rate,adjusted_test_relation_vote_n,adjusted_test_tie_vote_n,adjusted_test_tie_rate,delta_test_tie_rate_adjusted_minus_original,delta_train_tie_rate_adjusted_minus_original
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_FTD_vs_CN,18,CN,AD_FTD,5,9|3|9|9|9,9|9|5|9|9,7.8,8.2,0.4,0.05067873303167421,0.05067873303167421,0.10666666666666666,0.10666666666666666,4,0,0.0,2748,0,0.0,684,0,0.0,2888,0,0.0,720,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_FTD_vs_CN,19,CN,AD_FTD,5,9|9|9|9|9,9|9|5|9|9,9.0,8.2,-0.8,0.06391402714932126,0.06391402714932126,0.1288888888888889,0.1288888888888889,5,0,0.0,3168,0,0.0,792,0,0.0,2888,0,0.0,720,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_FTD_vs_CN,20,CN,AD_FTD,5,9|9|9|9|9,9|5|9|9|9,9.0,8.2,-0.8,0.09686274509803922,0.09686274509803922,0.19111111111111112,0.19111111111111112,7,0,0.0,3168,0,0.0,792,0,0.0,2888,0,0.0,720,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,1,CN,AD,5,3|5|9|5|9,9|9|5|9|9,6.2,8.2,2.0,0.07076923076923078,0.07076923076923078,0.21333333333333332,0.21333333333333332,4,0,0.0,1618,0,0.0,397,0,0.0,2132,0,0.0,533,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,2,CN,AD,5,3|3|5|5|9,5|9|9|9|9,5.0,8.2,3.2,0.011764705882352941,0.011764705882352941,0.02222222222222222,0.02222222222222222,1,0,0.0,1306,0,0.0,319,0,0.0,2136,0,0.0,529,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,3,CN,AD,5,9|9|9|5|9,9|5|9|9|5,8.2,7.4,-0.8,0.027149321266968326,0.027149321266968326,0.06222222222222222,0.06222222222222222,2,0,0.0,2132,0,0.0,533,0,0.0,1920,0,0.0,485,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,4,CN,AD,5,3|5|5|9|9,9|3|9|9|9,6.2,7.8,1.6,0.09866946778711484,0.09866946778711484,0.21333333333333332,0.21333333333333332,6,0,0.0,1618,0,0.0,397,0,0.0,2028,0,0.0,507,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,5,CN,AD,5,9|5|9|5|9,5|9|9|9|9,7.4,8.2,0.8,0.03333333333333333,0.03333333333333333,0.08,0.08,2,0,0.0,1924,0,0.0,481,0,0.0,2136,0,0.0,529,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,6,CN,AD,5,9|9|9|5|5,9|9|9|5|9,7.4,8.2,0.8,0.04852941176470588,0.04852941176470588,0.08888888888888888,0.08888888888888888,4,0,0.0,1920,0,0.0,485,0,0.0,2132,0,0.0,533,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,7,CN,AD,5,5|9|5|5|5,9|9|3|9|9,5.8,7.8,2.0,0.08205128205128205,0.08205128205128205,0.2,0.2,5,0,0.0,1508,0,0.0,377,0,0.0,2028,0,0.0,507,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,8,CN,AD,5,5|9|5|9|5,9|3|9|9|9,6.6,7.8,1.2,0.04533113944878651,0.04533113944878651,0.1288888888888889,0.1288888888888889,3,0,0.0,1716,0,0.0,429,0,0.0,2028,0,0.0,507,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,9,CN,AD,5,9|5|5|9|9,5|9|9|9|9,7.4,8.2,0.8,0.07371794871794872,0.07371794871794872,0.16444444444444445,0.16444444444444445,5,0,0.0,1924,0,0.0,481,0,0.0,2136,0,0.0,529,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,10,CN,AD,5,9|5|9|5|3,9|9|9|9|9,6.2,9.0,2.8,0.033566433566433566,0.033566433566433566,0.10666666666666666,0.10666666666666666,2,0,0.0,1606,0,0.0,409,0,0.0,2340,0,0.0,585,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,11,CN,AD,5,5|5|5|5|9,9|9|9|9|9,5.8,9.0,3.2,0.055384615384615386,0.055384615384615386,0.10666666666666666,0.10666666666666666,4,0,0.0,1512,0,0.0,373,0,0.0,2340,0,0.0,585,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,12,CN,AD,5,5|9|9|9|9,9|9|9|9|9,8.2,9.0,0.8,0.04038461538461539,0.04038461538461539,0.08444444444444445,0.08444444444444445,3,0,0.0,2136,0,0.0,529,0,0.0,2340,0,0.0,585,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,13,CN,AD,5,9|9|9|3|5,9|9|9|9|9,7.0,9.0,2.0,0.04852941176470588,0.04852941176470588,0.08888888888888888,0.08888888888888888,4,0,0.0,1816,0,0.0,459,0,0.0,2340,0,0.0,585,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,14,CN,AD,5,3|5|9|9|5,9|9|9|9|9,6.2,9.0,2.8,0.027149321266968326,0.027149321266968326,0.06222222222222222,0.06222222222222222,2,0,0.0,1614,0,0.0,401,0,0.0,2340,0,0.0,585,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,15,CN,AD,5,9|9|9|5|9,9|9|5|5|9,8.2,7.4,-0.8,0.04038461538461539,0.04038461538461539,0.08444444444444445,0.08444444444444445,3,0,0.0,2132,0,0.0,533,0,0.0,1924,0,0.0,481,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,16,CN,AD,5,5|9|9|3|5,5|9|9|9|9,6.2,8.2,2.0,0.0404040404040404,0.0404040404040404,0.10666666666666666,0.10666666666666666,2,0,0.0,1612,0,0.0,403,0,0.0,2136,0,0.0,529,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,17,CN,AD,5,9|9|9|9|9,9|9|9|9|9,9.0,9.0,0.0,0.08676470588235294,0.08676470588235294,0.15555555555555556,0.15555555555555556,7,0,0.0,2340,0,0.0,585,0,0.0,2340,0,0.0,585,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,18,CN,AD,5,9|5|9|9|9,9|9|5|9|9,8.2,8.2,0.0,0.045098039215686274,0.045098039215686274,0.10222222222222223,0.10222222222222223,3,0,0.0,2132,0,0.0,533,0,0.0,2132,0,0.0,533,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,19,CN,AD,5,3|5|5|3|9,9|9|9|9|9,5.0,9.0,4.0,0.04533113944878651,0.04533113944878651,0.1288888888888889,0.1288888888888889,3,0,0.0,1306,0,0.0,319,0,0.0,2340,0,0.0,585,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_CN,20,CN,AD,5,5|9|5|9|9,9|9|9|9|5,7.4,8.2,0.8,0.07371794871794872,0.07371794871794872,0.16444444444444445,0.16444444444444445,5,0,0.0,1928,0,0.0,477,0,0.0,2128,0,0.0,537,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,1,FTD,AD,5,9|5|9|9|9,9|9|9|9|9,8.2,9.0,0.8,0.011764705882352941,0.011764705882352941,0.02222222222222222,0.02222222222222222,1,0,0.0,1936,0,0.0,483,0,0.0,2124,0,0.0,531,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,2,FTD,AD,5,9|9|9|9|9,9|9|9|5|9,9.0,8.2,-0.8,0.027149321266968326,0.027149321266968326,0.06222222222222222,0.06222222222222222,2,0,0.0,2124,0,0.0,531,0,0.0,1932,0,0.0,487,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,3,FTD,AD,5,9|9|9|9|9,9|5|9|9|9,9.0,8.2,-0.8,0.027149321266968326,0.027149321266968326,0.06222222222222222,0.06222222222222222,2,0,0.0,2124,0,0.0,531,0,0.0,1936,0,0.0,483,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,4,FTD,AD,5,9|9|9|9|9,5|9|5|9|9,9.0,7.4,-1.6,0.0,0.0,0.0,0.0,0,0,,2124,0,0.0,531,0,0.0,1752,0,0.0,431,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,5,FTD,AD,5,9|9|9|9|9,5|9|9|9|9,9.0,8.2,-0.8,0.027149321266968326,0.027149321266968326,0.06222222222222222,0.06222222222222222,2,0,0.0,2124,0,0.0,531,0,0.0,1940,0,0.0,479,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,6,FTD,AD,5,9|9|9|9|9,9|5|9|9|5,9.0,7.4,-1.6,0.05067873303167421,0.05067873303167421,0.10666666666666666,0.10666666666666666,4,0,0.0,2124,0,0.0,531,0,0.0,1744,0,0.0,439,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,7,FTD,AD,5,9|9|3|9|9,9|9|9|9|9,7.8,9.0,1.2,0.04171122994652406,0.04171122994652406,0.1111111111111111,0.1111111111111111,3,0,0.0,1842,0,0.0,459,0,0.0,2124,0,0.0,531,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,8,FTD,AD,5,9|9|5|9|9,9|9|9|9|9,8.2,9.0,0.8,0.03529411764705882,0.03529411764705882,0.06666666666666667,0.06666666666666667,3,0,0.0,1936,0,0.0,483,0,0.0,2124,0,0.0,531,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,9,FTD,AD,5,9|9|9|9|9,5|9|9|9|5,9.0,7.4,-1.6,0.027149321266968326,0.027149321266968326,0.06222222222222222,0.06222222222222222,2,0,0.0,2124,0,0.0,531,0,0.0,1748,0,0.0,435,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,10,FTD,AD,5,9|9|9|9|9,5|9|5|5|9,9.0,6.6,-2.4,0.03076923076923077,0.03076923076923077,0.08,0.08,2,0,0.0,2124,0,0.0,531,0,0.0,1560,0,0.0,387,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,11,FTD,AD,5,9|9|9|5|9,9|5|9|9|9,8.2,8.2,0.0,0.011764705882352941,0.011764705882352941,0.02222222222222222,0.02222222222222222,1,0,0.0,1932,0,0.0,487,0,0.0,1936,0,0.0,483,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,12,FTD,AD,5,9|9|9|9|9,3|5|5|9|9,9.0,6.2,-2.8,0.06048265460030166,0.06048265460030166,0.14222222222222222,0.14222222222222222,4,0,0.0,2124,0,0.0,531,0,0.0,1472,0,0.0,357,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,13,FTD,AD,5,5|5|9|9|9,9|9|9|9|9,7.4,9.0,1.6,0.03676470588235294,0.03676470588235294,0.06666666666666667,0.06666666666666667,3,0,0.0,1752,0,0.0,431,0,0.0,2124,0,0.0,531,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,14,FTD,AD,5,5|9|9|9|9,9|9|5|5|9,8.2,7.4,-0.8,0.05576923076923077,0.05576923076923077,0.12444444444444444,0.12444444444444444,4,0,0.0,1940,0,0.0,479,0,0.0,1744,0,0.0,439,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,15,FTD,AD,5,9|9|9|9|9,9|9|9|5|3,9.0,7.0,-2.0,0.033566433566433566,0.033566433566433566,0.10666666666666666,0.10666666666666666,2,0,0.0,2124,0,0.0,531,0,0.0,1644,0,0.0,421,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,16,FTD,AD,5,9|9|9|9|9,9|5|9|9|9,9.0,8.2,-0.8,0.03891402714932127,0.03891402714932127,0.08444444444444445,0.08444444444444445,3,0,0.0,2124,0,0.0,531,0,0.0,1936,0,0.0,483,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,17,FTD,AD,5,9|9|9|9|9,9|9|9|9|9,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,,2124,0,0.0,531,0,0.0,2124,0,0.0,531,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,18,FTD,AD,5,9|9|9|9|9,9|9|9|9|9,9.0,9.0,0.0,0.011764705882352941,0.011764705882352941,0.02222222222222222,0.02222222222222222,1,0,0.0,2124,0,0.0,531,0,0.0,2124,0,0.0,531,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,19,FTD,AD,5,9|9|9|9|9,9|9|5|9|9,9.0,8.2,-0.8,0.0,0.0,0.0,0.0,0,0,,2124,0,0.0,531,0,0.0,1936,0,0.0,483,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,AD_vs_FTD,20,FTD,AD,5,9|9|9|9|9,9|9|9|9|9,9.0,9.0,0.0,0.011764705882352941,0.011764705882352941,0.02222222222222222,0.02222222222222222,1,0,0.0,2124,0,0.0,531,0,0.0,2124,0,0.0,531,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,1,CN,FTD,5,9|5|5|5|9,5|9|9|9|5,6.6,7.4,0.8,0.03076923076923077,0.03076923076923077,0.08,0.08,2,0,0.0,1376,0,0.0,340,0,0.0,1536,0,0.0,388,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,2,CN,FTD,5,9|9|5|9|9,9|9|9|9|9,8.2,9.0,0.8,0.03676470588235294,0.03676470588235294,0.06666666666666667,0.06666666666666667,3,0,0.0,1708,0,0.0,424,0,0.0,1872,0,0.0,468,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,3,CN,FTD,5,9|9|9|5|5,9|9|9|9|9,7.4,9.0,1.6,0.04038461538461539,0.04038461538461539,0.08444444444444445,0.08444444444444445,3,0,0.0,1532,0,0.0,392,0,0.0,1872,0,0.0,468,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,4,CN,FTD,5,9|5|9|5|9,9|9|5|5|9,7.4,7.4,0.0,0.055384615384615386,0.055384615384615386,0.10666666666666666,0.10666666666666666,4,0,0.0,1540,0,0.0,384,0,0.0,1540,0,0.0,384,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,5,CN,FTD,5,9|9|9|5|5,5|9|9|9|9,7.4,8.2,0.8,0.04253393665158371,0.04253393665158371,0.10222222222222223,0.10222222222222223,3,0,0.0,1532,0,0.0,392,0,0.0,1708,0,0.0,424,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,6,CN,FTD,5,5|9|9|9|9,9|9|9|3|9,8.2,7.8,-0.4,0.023529411764705882,0.023529411764705882,0.04444444444444444,0.04444444444444444,2,0,0.0,1708,0,0.0,424,0,0.0,1620,0,0.0,408,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,7,CN,FTD,5,5|3|9|5|9,9|9|9|9|9,6.2,9.0,2.8,0.025,0.025,0.04444444444444444,0.04444444444444444,2,0,0.0,1294,0,0.0,318,0,0.0,1872,0,0.0,468,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,8,CN,FTD,5,9|9|9|9|9,9|9|9|9|9,9.0,9.0,0.0,0.023529411764705882,0.023529411764705882,0.04444444444444444,0.04444444444444444,2,0,0.0,1872,0,0.0,468,0,0.0,1872,0,0.0,468,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,9,CN,FTD,5,9|9|5|5|5,9|1|9|9|9,6.6,7.4,0.8,0.08787878787878788,0.08787878787878788,0.2,0.2,5,0,0.0,1368,0,0.0,348,0,0.0,1544,0,0.0,380,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,10,CN,FTD,5,9|9|9|9|5,9|5|9|5|9,8.2,7.4,-0.8,0.011764705882352941,0.011764705882352941,0.02222222222222222,0.02222222222222222,1,0,0.0,1700,0,0.0,432,0,0.0,1540,0,0.0,384,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,11,CN,FTD,5,9|5|9|5|5,5|9|9|9|9,6.6,8.2,1.6,0.027149321266968326,0.027149321266968326,0.06222222222222222,0.06222222222222222,2,0,0.0,1368,0,0.0,348,0,0.0,1708,0,0.0,424,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,12,CN,FTD,5,3|9|9|9|9,9|9|9|3|9,7.8,7.8,0.0,0.011764705882352941,0.011764705882352941,0.02222222222222222,0.02222222222222222,1,0,0.0,1626,0,0.0,402,0,0.0,1620,0,0.0,408,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,13,CN,FTD,5,9|5|9|5|5,9|5|5|5|5,6.6,5.8,-0.8,0.025,0.025,0.04444444444444444,0.04444444444444444,2,0,0.0,1368,0,0.0,348,0,0.0,1204,0,0.0,304,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,14,CN,FTD,5,9|9|9|5|9,3|9|9|9|9,8.2,7.8,-0.4,0.053475935828877004,0.053475935828877004,0.13333333333333333,0.13333333333333333,4,0,0.0,1704,0,0.0,428,0,0.0,1626,0,0.0,402,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,15,CN,FTD,5,9|3|9|9|9,9|9|9|9|9,7.8,9.0,1.2,0.05818181818181818,0.05818181818181818,0.13333333333333333,0.13333333333333333,4,0,0.0,1626,0,0.0,402,0,0.0,1872,0,0.0,468,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,16,CN,FTD,5,9|9|9|3|9,9|9|9|9|9,7.8,9.0,1.2,0.011764705882352941,0.011764705882352941,0.02222222222222222,0.02222222222222222,1,0,0.0,1620,0,0.0,408,0,0.0,1872,0,0.0,468,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,17,CN,FTD,5,3|9|9|9|9,9|9|9|9|9,7.8,9.0,1.2,0.03529411764705882,0.03529411764705882,0.06666666666666667,0.06666666666666667,3,0,0.0,1626,0,0.0,402,0,0.0,1872,0,0.0,468,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,18,CN,FTD,5,5|9|9|9|3,9|3|9|1|5,7.0,5.4,-1.6,0.04395604395604395,0.04395604395604395,0.10666666666666666,0.10666666666666666,2,0,0.0,1450,0,0.0,370,0,0.0,1118,0,0.0,286,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,19,CN,FTD,5,5|9|5|9|9,9|5|9|5|9,7.4,7.4,0.0,0.06993006993006992,0.06993006993006992,0.16,0.16,4,0,0.0,1544,0,0.0,380,0,0.0,1540,0,0.0,384,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds004504__EC,CN_vs_FTD,20,CN,FTD,5,9|9|5|9|9,5|9|9|9|9,8.2,8.2,0.0,0.011764705882352941,0.011764705882352941,0.02222222222222222,0.02222222222222222,1,0,0.0,1708,0,0.0,424,0,0.0,1708,0,0.0,424,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds006036__EO_or_photomark,AD_FTD_vs_CN,1,CN,AD_FTD,5,5|5|9|9|9,9|5|9|9|9,7.4,8.2,0.8,0.08613624937154349,0.08613624937154349,0.1688888888888889,0.1688888888888889,6,0,0.0,2608,0,0.0,648,0,0.0,2888,0,0.0,720,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds006036__EO_or_photomark,AD_FTD_vs_CN,2,CN,AD_FTD,5,9|5|9|9|9,5|9|9|5|9,8.2,7.4,-0.8,0.10048265460030166,0.10048265460030166,0.2088888888888889,0.2088888888888889,7,0,0.0,2888,0,0.0,720,0,0.0,2608,0,0.0,648,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds006036__EO_or_photomark,AD_FTD_vs_CN,3,CN,AD_FTD,5,9|5|9|9|5,9|9|5|9|5,7.4,7.4,0.0,0.04253393665158371,0.04253393665158371,0.10222222222222223,0.10222222222222223,3,0,0.0,2600,0,0.0,656,0,0.0,2600,0,0.0,656,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds006036__EO_or_photomark,AD_FTD_vs_CN,4,CN,AD_FTD,5,9|9|9|5|9,9|9|9|5|9,8.2,8.2,0.0,0.08722222222222223,0.08722222222222223,0.1511111111111111,0.1511111111111111,6,0,0.0,2888,0,0.0,720,0,0.0,2888,0,0.0,720,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds006036__EO_or_photomark,AD_FTD_vs_CN,5,CN,AD_FTD,5,9|5|9|9|5,5|5|9|9|9,7.4,7.4,0.0,0.07009803921568628,0.07009803921568628,0.14666666666666667,0.14666666666666667,5,0,0.0,2600,0,0.0,656,0,0.0,2608,0,0.0,648,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds006036__EO_or_photomark,AD_FTD_vs_CN,6,CN,AD_FTD,5,9|5|9|5|9,3|9|9|9|9,7.4,7.8,0.4,0.10705128205128205,0.10705128205128205,0.28444444444444444,0.28444444444444444,6,0,0.0,2608,0,0.0,648,0,0.0,2748,0,0.0,684,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds006036__EO_or_photomark,AD_FTD_vs_CN,7,CN,AD_FTD,5,9|9|9|9|9,9|9|9|3|9,9.0,7.8,-1.2,0.06524064171122995,0.06524064171122995,0.15555555555555556,0.15555555555555556,5,0,0.0,3168,0,0.0,792,0,0.0,2748,0,0.0,684,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_ABSOLUTE_CHANNEL_BAND,ds006036__EO_or_photomark,AD_FTD_vs_CN,8,CN,AD_FTD,5,9|9|9|9|9,9|9|9|5|9,9.0,8.2,-0.8,0.08186274509803922,0.08186274509803922,0.1688888888888889,0.1688888888888889,6,0,0.0,3168,0,0.0,792,0,0.0,2888,0,0.0,720,0,0.0,0.0,0.0
