"condition","task","analysis_scope","representation","representation_raw","representation_family","method","model_role","manuscript_role","mean_macroF1","mean_MCC","mean_balanced_accuracy","mean_model_size","mean_n_relations","mean_n_feature_mentions","n_rows","n_repeats","rank"
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Random forest","standard_ML","standard ML baseline",0.663807471939825,0.353960510786323,0.671511904761905,NA,NA,NA,20,20,14
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Ridge LR","standard_ML","standard ML baseline",0.552971696561093,0.237722411284293,0.597779761904762,NA,NA,NA,20,20,18
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Shrinkage LDA","standard_ML","standard ML baseline",0.738950253178194,0.505750728258535,0.745642857142857,NA,NA,NA,20,20,9
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","TSP","TSP_reference","single-pair TSP technical reference",0.703183308521544,0.439880536049473,0.71177380952381,2,1,2,20,20,10
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","XGBoost","standard_ML","standard ML baseline",0.632929625242319,0.293029060037753,0.640642857142857,NA,NA,NA,20,20,16
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","XGBoost shallow","standard_ML","standard ML baseline",0.632929625242319,0.293029060037753,0.640642857142857,NA,NA,NA,20,20,17
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Elastic-net LR","standard_ML","standard ML baseline",0.652070801102922,0.361724002815798,0.667791666666667,NA,NA,NA,20,20,11
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP CV non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.690039420503817,0.446608099635273,0.701636904761905,6.04,3.02,6.04,20,20,7
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=3 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.685935105829843,0.440285655280759,0.697827380952381,6,3,6,20,20,8
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=3 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.652391977260785,0.370940362553447,0.666410714285714,5.19,2.595,5.19,20,20,10
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=5 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.706964209208404,0.48353744925615,0.716726190476191,8,4,8,20,20,3
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=5 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.678239875277801,0.427476399667968,0.69114880952381,6.52,3.26,6.52,20,20,9
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=9 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.73800591805855,0.541645255423858,0.745410714285714,8,4,8,20,20,1
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=9 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.704253082057262,0.471356381673324,0.713059523809524,6.52,3.26,6.52,20,20,5
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","kNN","standard_ML","standard ML baseline",0.634376319071365,0.321229380401314,0.652303571428571,NA,NA,NA,20,20,14
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Lasso LR","standard_ML","standard ML baseline",0.642987498999109,0.355625814788165,0.660416666666667,NA,NA,NA,20,20,13
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Linear SVM","standard_ML","standard ML baseline",0.603701039156922,0.254949235097373,0.620779761904762,NA,NA,NA,20,20,18
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Majority","standard_ML","standard ML baseline",0.356411483253589,0,0.5,NA,NA,NA,20,20,19
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.704349937858839,0.475720592971286,0.714190476190476,7.36,3.68,7.36,20,20,4
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Random forest","standard_ML","standard ML baseline",0.714350913963917,0.461900611398647,0.720738095238095,NA,NA,NA,20,20,2
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Ridge LR","standard_ML","standard ML baseline",0.622460655314757,0.300332187033724,0.638077380952381,NA,NA,NA,20,20,17
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Shrinkage LDA","standard_ML","standard ML baseline",0.702601220760663,0.437798076912557,0.710511904761905,NA,NA,NA,20,20,6
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","TSP","TSP_reference","single-pair TSP technical reference",0.64655079625397,0.35329635184839,0.660005952380952,2,1,2,20,20,12
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","XGBoost","standard_ML","standard ML baseline",0.626176268992445,0.278015431449949,0.633505952380952,NA,NA,NA,20,20,15
"EO/photo","AD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","XGBoost shallow","standard_ML","standard ML baseline",0.626176268992445,0.278015431449949,0.633505952380952,NA,NA,NA,20,20,16
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Elastic-net LR","standard_ML","standard ML baseline",0.675194300539502,0.417250789118661,0.691851190476191,NA,NA,NA,20,20,7
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP CV non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.6674023149623,0.410429962649805,0.681583333333333,5.6,2.8,5.6,20,20,9
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=3 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.663960936208614,0.404540590340008,0.676869047619048,6,3,6,20,20,11
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=3 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.647413317160995,0.369549413409244,0.66127380952381,5.12,2.56,5.12,20,20,12
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=5 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.67699736275936,0.436044048657452,0.691898809523809,8,4,8,20,20,6
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=5 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.667966499960308,0.404833106242679,0.679970238095238,6.53,3.265,6.53,20,20,8
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=9 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.68304554088842,0.453067945093474,0.697023809523809,8,4,8,20,20,2
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=9 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.680406875073671,0.439072979314782,0.694565476190476,6.53,3.265,6.53,20,20,4
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","kNN","standard_ML","standard ML baseline",0.642002011877012,0.313779526144276,0.652589285714286,NA,NA,NA,20,20,13
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Lasso LR","standard_ML","standard ML baseline",0.667197436378551,0.403585365180415,0.683184523809524,NA,NA,NA,20,20,10
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Linear SVM","standard_ML","standard ML baseline",0.578278925323043,0.205412479840729,0.595779761904762,NA,NA,NA,20,20,18
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Majority","standard_ML","standard ML baseline",0.356411483253589,0,0.5,NA,NA,NA,20,20,19
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.679117362857301,0.435864860723831,0.692553571428571,7.1,3.55,7.1,20,20,5
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Random forest","standard_ML","standard ML baseline",0.681933844835935,0.395627916718108,0.688541666666667,NA,NA,NA,20,20,3
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Ridge LR","standard_ML","standard ML baseline",0.640540965828117,0.33403234525226,0.654309523809524,NA,NA,NA,20,20,14
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Shrinkage LDA","standard_ML","standard ML baseline",0.71724552485698,0.471407913592388,0.723571428571429,NA,NA,NA,20,20,1
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","TSP","TSP_reference","single-pair TSP technical reference",0.635744468036264,0.348742115138068,0.651904761904762,2,1,2,20,20,15
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","XGBoost","standard_ML","standard ML baseline",0.620134274823903,0.279389856688091,0.63160119047619,NA,NA,NA,20,20,16
"EO/photo","AD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","XGBoost shallow","standard_ML","standard ML baseline",0.620134274823903,0.279389856688091,0.63160119047619,NA,NA,NA,20,20,17
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Elastic-net LR","standard_ML","standard ML baseline",0.734925399248155,0.518723241605417,0.741357142857143,NA,NA,NA,20,20,10
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP CV non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.772511470555588,0.569392175049281,0.777702380952381,5.28,2.64,5.28,20,20,4
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=3 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.687211257696552,0.454684703347781,0.712761904761905,6,3,6,20,20,15
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=3 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.747276853865089,0.524921732321874,0.755035714285714,4.15,2.075,4.15,20,20,6
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=5 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.739046260112437,0.564028448240346,0.765529761904762,8,4,8,20,20,8
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=5 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.759474148400619,0.539001598037522,0.762613095238095,5.33,2.665,5.33,20,20,5
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=9 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.815373103203986,0.67248936704632,0.829422619047619,8,4,8,20,20,1
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=9 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.788011015944839,0.594466309573009,0.791047619047619,5.33,2.665,5.33,20,20,2
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","kNN","standard_ML","standard ML baseline",0.69909196780172,0.424359538574621,0.705696428571429,NA,NA,NA,20,20,14
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Lasso LR","standard_ML","standard ML baseline",0.720879402202545,0.493464971071677,0.728386904761905,NA,NA,NA,20,20,12
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Linear SVM","standard_ML","standard ML baseline",0.744441070367541,0.513448854836721,0.748172619047619,NA,NA,NA,20,20,7
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Majority","standard_ML","standard ML baseline",0.356411483253589,0,0.5,NA,NA,NA,20,20,19
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.73516410876705,0.562543855568991,0.763886904761905,7.9,3.95,7.9,20,20,9
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Random forest","standard_ML","standard ML baseline",0.676748562625885,0.383459331324967,0.68472619047619,NA,NA,NA,20,20,18
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Ridge LR","standard_ML","standard ML baseline",0.715757184422045,0.477274644936108,0.724678571428571,NA,NA,NA,20,20,13
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Shrinkage LDA","standard_ML","standard ML baseline",0.785274565346934,0.604221614851531,0.787755952380952,NA,NA,NA,20,20,3
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","TSP","TSP_reference","single-pair TSP technical reference",0.725499009160774,0.490242393029754,0.736071428571429,2,1,2,20,20,11
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","XGBoost","standard_ML","standard ML baseline",0.677746642375512,0.383392918535491,0.685607142857143,NA,NA,NA,20,20,16
"EO/photo","AD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","XGBoost shallow","standard_ML","standard ML baseline",0.677746642375512,0.383392918535491,0.685607142857143,NA,NA,NA,20,20,17
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Elastic-net LR","standard_ML","standard ML baseline",0.656854266261774,0.382155446831291,0.672172619047619,NA,NA,NA,20,20,14
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP CV non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.714882430177322,0.498621895640764,0.724047619047619,4.92,2.46,4.92,20,20,6
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=3 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.69615738303664,0.458764556608738,0.70552380952381,6,3,6,20,20,8
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=3 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.682461552723163,0.426906114068034,0.692607142857143,4.58,2.29,4.58,20,20,10
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=5 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.738071626515899,0.552695613907935,0.745434523809524,8,4,8,20,20,2
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=5 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.694005294928669,0.449034348009853,0.702309523809524,5.76,2.88,5.76,20,20,9
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=9 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.756207899169973,0.587803364779136,0.761815476190476,8,4,8,20,20,1
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=9 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.726855061776888,0.522144712791288,0.733482142857143,5.76,2.88,5.76,20,20,4
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","kNN","standard_ML","standard ML baseline",0.672761101299801,0.375602632139945,0.681690476190476,NA,NA,NA,20,20,13
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Lasso LR","standard_ML","standard ML baseline",0.655388271944774,0.388720832021125,0.671047619047619,NA,NA,NA,20,20,15
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Linear SVM","standard_ML","standard ML baseline",0.588825110347169,0.218873034538998,0.605857142857143,NA,NA,NA,20,20,18
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Majority","standard_ML","standard ML baseline",0.356411483253589,0,0.5,NA,NA,NA,20,20,19
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.73333501354167,0.538588072473645,0.741339285714286,6.76,3.38,6.76,20,20,3
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Random forest","standard_ML","standard ML baseline",0.715224573628985,0.460297789109646,0.720363095238095,NA,NA,NA,20,20,5
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Ridge LR","standard_ML","standard ML baseline",0.64994727357266,0.35954839142034,0.663285714285714,NA,NA,NA,20,20,17
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Shrinkage LDA","standard_ML","standard ML baseline",0.708253509046853,0.454748158713171,0.714547619047619,NA,NA,NA,20,20,7
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","TSP","TSP_reference","single-pair TSP technical reference",0.650152389749913,0.35450321704619,0.661208333333333,2,1,2,20,20,16
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","XGBoost","standard_ML","standard ML baseline",0.681929313247812,0.395046731307897,0.690321428571429,NA,NA,NA,20,20,11
"EO/photo","AD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","XGBoost shallow","standard_ML","standard ML baseline",0.681929313247812,0.395046731307897,0.690321428571429,NA,NA,NA,20,20,12
"EO/photo","AD vs CN","best_representation_landscape","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.757210217070511,0.543831622094147,0.765464285714286,7.74,3.87,7.74,20,20,1
"EO/photo","AD vs CN","best_representation_landscape","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Majority","standard_ML","standard ML baseline",0.356411483253589,0,0.5,NA,NA,NA,20,20,1
"EO/photo","AD vs CN","best_representation_landscape","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Elastic-net LR","standard_ML","standard ML baseline",0.734925399248155,0.518723241605417,0.741357142857143,NA,NA,NA,20,20,4
"EO/photo","AD vs CN","best_representation_landscape","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Global-best standard ML","global_best_ML","global-best standard ML marker",0.785274565346934,0.604221614851531,0.787755952380952,NA,NA,NA,20,20,2
